@relation abalone
@attribute Sex {M, F, I}
@attribute Length real [0.075, 0.815]
@attribute Diameter real [0.055, 0.65]
@attribute Height real [0.0, 1.13]
@attribute Whole_weight real [0.0020, 2.8255]
@attribute Shucked_weight real [0.0010, 1.488]
@attribute Viscera_weight real [5.0E-4, 0.76]
@attribute Shell_weight real [0.0015, 1.005]
@attribute Rings {15, 7, 9, 10, 8, 20, 16, 19, 14, 11, 12, 18, 13, 5, 4, 6, 21, 17, 22, 1, 3, 26, 23, 29, 2, 27, 25, 24, unlabeled}
@inputs Sex, Length, Diameter, Height, Whole_weight, Shucked_weight, Viscera_weight, Shell_weight
@outputs Rings
@data
M, 0.67, 0.525, 0.2, 1.7405, 0.6205, 0.297, 0.657, unlabeled
F, 0.54, 0.415, 0.17499999999999996, 0.8975, 0.275, 0.241, 0.275, unlabeled
I, 0.375, 0.28500000000000003, 0.1, 0.239, 0.105, 0.0555, 0.07, unlabeled
I, 0.345, 0.275, 0.095, 0.1995, 0.0755, 0.0535, 0.07, unlabeled
M, 0.35, 0.255, 0.08, 0.1915, 0.08, 0.0385, 0.063, unlabeled
F, 0.74, 0.565, 0.205, 2.119, 0.9655, 0.5185, 0.482, unlabeled
M, 0.445, 0.35, 0.12000000000000001, 0.44249999999999995, 0.192, 0.0955, 0.135, unlabeled
I, 0.585, 0.45999999999999996, 0.14, 0.7635000000000001, 0.326, 0.153, 0.265, unlabeled
F, 0.4749999999999999, 0.37500000000000006, 0.125, 0.5785, 0.2775, 0.085, 0.155, unlabeled
F, 0.655, 0.54, 0.17499999999999996, 1.5585, 0.7285, 0.40199999999999997, 0.385, unlabeled
M, 0.605, 0.49, 0.18, 1.227, 0.48, 0.287, 0.35, unlabeled
M, 0.63, 0.47, 0.145, 1.1005, 0.52, 0.26, 0.276, unlabeled
I, 0.41, 0.325, 0.11, 0.326, 0.1325, 0.075, 0.101, unlabeled
I, 0.53, 0.4, 0.125, 0.617, 0.279, 0.127, 0.19, unlabeled
I, 0.635, 0.48, 0.2, 1.3655, 0.6255, 0.2595, 0.425, unlabeled
M, 0.59, 0.49, 0.135, 1.008, 0.422, 0.22450000000000003, 0.285, unlabeled
M, 0.645, 0.495, 0.15, 1.2095, 0.603, 0.22249999999999998, 0.339, unlabeled
M, 0.525, 0.385, 0.1, 0.5115, 0.24599999999999997, 0.10049999999999999, 0.1455, unlabeled
F, 0.545, 0.415, 0.2, 1.358, 0.567, 0.318, 0.403, unlabeled
M, 0.5, 0.4, 0.13, 0.7715000000000001, 0.37, 0.16, 0.211, unlabeled
M, 0.45, 0.355, 0.115, 0.479, 0.21249999999999997, 0.1045, 0.15, unlabeled
M, 0.35, 0.265, 0.11, 0.2965, 0.1365, 0.063, 0.085, unlabeled
F, 0.44, 0.34, 0.105, 0.364, 0.148, 0.0805, 0.1175, unlabeled
I, 0.51, 0.4, 0.145, 0.5775, 0.231, 0.143, 0.177, unlabeled
F, 0.58, 0.475, 0.135, 0.9249999999999999, 0.391, 0.165, 0.275, unlabeled
M, 0.63, 0.49, 0.16999999999999998, 1.1745, 0.5255, 0.273, 0.339, unlabeled
I, 0.5199999999999999, 0.415, 0.14, 0.6375, 0.308, 0.1335, 0.168, unlabeled
I, 0.555, 0.42999999999999994, 0.155, 0.7395, 0.3135, 0.1435, 0.28, unlabeled
I, 0.48999999999999994, 0.38, 0.12000000000000001, 0.529, 0.2165, 0.139, 0.155, unlabeled
M, 0.5199999999999999, 0.4, 0.105, 0.872, 0.45150000000000007, 0.1615, 0.1985, unlabeled
M, 0.655, 0.54, 0.215, 1.8439999999999999, 0.7425, 0.327, 0.585, unlabeled
I, 0.46, 0.345, 0.115, 0.4215, 0.1895, 0.102, 0.111, unlabeled
M, 0.515, 0.38, 0.17499999999999996, 0.9565, 0.325, 0.158, 0.31, unlabeled
I, 0.375, 0.275, 0.1, 0.23249999999999998, 0.1165, 0.042, 0.065, unlabeled
M, 0.555, 0.41, 0.125, 0.599, 0.23449999999999996, 0.1465, 0.194, unlabeled
I, 0.55, 0.42999999999999994, 0.145, 0.712, 0.3025, 0.152, 0.225, unlabeled
F, 0.59, 0.475, 0.16, 1.1015, 0.4775, 0.2555, 0.295, unlabeled
I, 0.38, 0.27, 0.08, 0.2105, 0.0865, 0.042, 0.07, unlabeled
F, 0.545, 0.41, 0.125, 0.6935, 0.2975, 0.146, 0.21, unlabeled
I, 0.39, 0.29, 0.09, 0.2745, 0.135, 0.0455, 0.078, unlabeled
M, 0.575, 0.47, 0.165, 0.853, 0.292, 0.179, 0.35, unlabeled
I, 0.45, 0.35, 0.135, 0.494, 0.2205, 0.0945, 0.1405, unlabeled
M, 0.44, 0.335, 0.11, 0.394, 0.157, 0.096, 0.122, unlabeled
F, 0.65, 0.495, 0.16, 1.3105, 0.577, 0.3315, 0.355, unlabeled
M, 0.61, 0.48, 0.14, 1.031, 0.4375, 0.2615, 0.26999999999999996, unlabeled
F, 0.595, 0.465, 0.15, 0.98, 0.4115, 0.196, 0.2255, unlabeled
I, 0.435, 0.34, 0.115, 0.3925, 0.1825, 0.078, 0.1145, unlabeled
M, 0.695, 0.525, 0.17499999999999996, 1.742, 0.696, 0.389, 0.505, unlabeled
M, 0.55, 0.45999999999999996, 0.17499999999999996, 0.869, 0.3155, 0.1825, 0.32, unlabeled
I, 0.29, 0.225, 0.075, 0.152, 0.071, 0.059, 0.045, unlabeled
I, 0.57, 0.435, 0.16999999999999998, 0.848, 0.39999999999999997, 0.166, 0.25, unlabeled
F, 0.72, 0.575, 0.215, 2.1, 0.8564999999999999, 0.4825, 0.602, unlabeled
I, 0.48, 0.37, 0.12000000000000001, 0.514, 0.2075, 0.131, 0.155, unlabeled
M, 0.43, 0.33, 0.095, 0.34, 0.1315, 0.085, 0.112, unlabeled
F, 0.395, 0.295, 0.095, 0.22449999999999998, 0.078, 0.05399999999999999, 0.08, unlabeled
F, 0.58, 0.435, 0.15, 0.839, 0.3485, 0.20700000000000002, 0.192, unlabeled
F, 0.585, 0.465, 0.16999999999999998, 0.9915, 0.3865, 0.22400000000000003, 0.265, unlabeled
I, 0.665, 0.5, 0.16999999999999998, 1.2975, 0.6035, 0.291, 0.3595, unlabeled
I, 0.5, 0.37500000000000006, 0.12000000000000001, 0.542, 0.21499999999999997, 0.11600000000000002, 0.17, unlabeled
M, 0.65, 0.525, 0.185, 1.622, 0.6645, 0.3225, 0.477, unlabeled
M, 0.66, 0.505, 0.165, 1.374, 0.589, 0.351, 0.345, unlabeled
F, 0.54, 0.425, 0.16, 0.9455, 0.3675, 0.20049999999999998, 0.295, unlabeled
I, 0.275, 0.2, 0.065, 0.11649999999999999, 0.0565, 0.013, 0.035, unlabeled
I, 0.27999999999999997, 0.2, 0.075, 0.1225, 0.05449999999999999, 0.0115, 0.035, unlabeled
I, 0.42, 0.315, 0.1, 0.3435, 0.157, 0.0795, 0.09, unlabeled
I, 0.42, 0.305, 0.09, 0.328, 0.168, 0.06149999999999999, 0.082, unlabeled
F, 0.6, 0.485, 0.145, 0.776, 0.3545, 0.1585, 0.239, unlabeled
I, 0.34, 0.265, 0.08, 0.2015, 0.09, 0.0475, 0.055, unlabeled
M, 0.6, 0.475, 0.205, 1.176, 0.5255, 0.2875, 0.308, unlabeled
I, 0.355, 0.255, 0.08, 0.187, 0.078, 0.050499999999999996, 0.058, unlabeled
M, 0.625, 0.495, 0.17499999999999996, 1.2935, 0.5805, 0.317, 0.355, unlabeled
I, 0.37, 0.27, 0.095, 0.23199999999999998, 0.1325, 0.041, 0.0615, unlabeled
M, 0.665, 0.525, 0.165, 1.338, 0.5515, 0.3575, 0.35, unlabeled
I, 0.54, 0.42, 0.14, 0.74, 0.3595, 0.159, 0.1985, unlabeled
M, 0.495, 0.38, 0.12000000000000001, 0.474, 0.197, 0.1065, 0.1545, unlabeled
I, 0.485, 0.365, 0.14, 0.44749999999999995, 0.1895, 0.0925, 0.2305, unlabeled
M, 0.65, 0.515, 0.18, 1.3315, 0.5665, 0.347, 0.405, unlabeled
I, 0.4, 0.29, 0.11, 0.329, 0.188, 0.0455, 0.0825, unlabeled
I, 0.46, 0.345, 0.105, 0.44899999999999995, 0.196, 0.0945, 0.1265, unlabeled
I, 0.5349999999999999, 0.415, 0.15, 0.5765, 0.3595, 0.135, 0.225, unlabeled
M, 0.585, 0.465, 0.15, 0.98, 0.43149999999999994, 0.2545, 0.247, unlabeled
F, 0.595, 0.465, 0.15, 1.0255, 0.412, 0.2745, 0.289, unlabeled
I, 0.565, 0.42999999999999994, 0.125, 0.6545, 0.2815, 0.139, 0.21, unlabeled
M, 0.625, 0.47, 0.17499999999999996, 1.179, 0.605, 0.258, 0.271, unlabeled
I, 0.43, 0.32, 0.1, 0.3465, 0.1635, 0.08, 0.09, unlabeled
M, 0.525, 0.42999999999999994, 0.165, 0.8645, 0.376, 0.1945, 0.2515, unlabeled
M, 0.63, 0.49, 0.165, 1.2005, 0.575, 0.273, 0.294, unlabeled
M, 0.69, 0.55, 0.18, 1.6915, 0.6655, 0.40199999999999997, 0.5, unlabeled
F, 0.67, 0.54, 0.195, 1.6190000000000002, 0.74, 0.3305, 0.465, unlabeled
I, 0.5199999999999999, 0.395, 0.145, 0.77, 0.42399999999999993, 0.142, 0.1895, unlabeled
M, 0.585, 0.45999999999999996, 0.15, 1.206, 0.581, 0.21600000000000003, 0.323, unlabeled
F, 0.675, 0.51, 0.195, 1.382, 0.6045, 0.3175, 0.3965, unlabeled
F, 0.51, 0.395, 0.12000000000000001, 0.6175, 0.262, 0.122, 0.193, unlabeled
M, 0.58, 0.455, 0.16999999999999998, 0.9299999999999999, 0.408, 0.259, 0.22, unlabeled
F, 0.595, 0.5, 0.18, 1.053, 0.4405, 0.19199999999999998, 0.39, unlabeled
I, 0.565, 0.44, 0.17499999999999996, 0.8735, 0.414, 0.21, 0.21, unlabeled
I, 0.575, 0.42999999999999994, 0.13, 0.7425, 0.2895, 0.20049999999999998, 0.22, unlabeled
M, 0.625, 0.48, 0.17499999999999996, 1.065, 0.4865, 0.259, 0.285, unlabeled
I, 0.37, 0.27, 0.095, 0.2175, 0.09699999999999999, 0.046, 0.065, unlabeled
I, 0.625, 0.485, 0.15, 1.044, 0.438, 0.2865, 0.278, unlabeled
F, 0.51, 0.4, 0.14, 0.8145000000000001, 0.459, 0.1965, 0.195, unlabeled
I, 0.445, 0.33, 0.1, 0.437, 0.163, 0.0755, 0.17, unlabeled
M, 0.645, 0.5, 0.19, 1.5595000000000003, 0.741, 0.3715, 0.3845, unlabeled
F, 0.66, 0.515, 0.18, 1.5230000000000001, 0.54, 0.3365, 0.555, unlabeled
M, 0.565, 0.44, 0.115, 0.9185, 0.404, 0.1785, 0.29, unlabeled
M, 0.58, 0.45, 0.14, 0.9615, 0.48599999999999993, 0.1815, 0.253, unlabeled
M, 0.575, 0.435, 0.15, 0.805, 0.293, 0.1625, 0.26999999999999996, unlabeled
I, 0.235, 0.175, 0.04, 0.0705, 0.0335, 0.015, 0.02, unlabeled
F, 0.655, 0.5, 0.22, 1.359, 0.642, 0.3255, 0.405, unlabeled
F, 0.665, 0.52, 0.165, 1.6885000000000001, 0.7295, 0.407, 0.4265, unlabeled
M, 0.555, 0.4050000000000001, 0.19, 1.406, 0.6115, 0.342, 0.389, unlabeled
I, 0.515, 0.35, 0.105, 0.4745, 0.213, 0.12300000000000001, 0.1275, unlabeled
I, 0.4, 0.31, 0.1, 0.306, 0.13, 0.06, 0.094, unlabeled
M, 0.51, 0.41, 0.145, 0.796, 0.3865, 0.1815, 0.1955, unlabeled
M, 0.58, 0.45999999999999996, 0.15, 1.049, 0.5205, 0.19350000000000003, 0.305, unlabeled
M, 0.625, 0.495, 0.17499999999999996, 1.2075, 0.531, 0.281, 0.3525, unlabeled
F, 0.48, 0.38, 0.135, 0.507, 0.19150000000000003, 0.1365, 0.155, unlabeled
M, 0.545, 0.42999999999999994, 0.155, 0.8035000000000001, 0.409, 0.144, 0.228, unlabeled
F, 0.655, 0.505, 0.165, 1.367, 0.5835, 0.3515, 0.396, unlabeled
F, 0.595, 0.48, 0.16, 1.2095, 0.5225, 0.296, 0.32, unlabeled
I, 0.23000000000000004, 0.175, 0.065, 0.0645, 0.025999999999999995, 0.0105, 0.02, unlabeled
F, 0.655, 0.51, 0.155, 1.2895, 0.5345, 0.2855, 0.41, unlabeled
M, 0.61, 0.47, 0.16, 1.022, 0.44900000000000007, 0.2345, 0.2945, unlabeled
M, 0.5049999999999999, 0.4050000000000001, 0.11, 0.625, 0.305, 0.16, 0.175, unlabeled
M, 0.345, 0.255, 0.09, 0.2005, 0.094, 0.0295, 0.063, unlabeled
I, 0.41, 0.31, 0.09, 0.339, 0.155, 0.0695, 0.09, unlabeled
I, 0.365, 0.275, 0.09, 0.2345, 0.10799999999999998, 0.051, 0.0625, unlabeled
F, 0.61, 0.47, 0.16, 1.017, 0.42600000000000005, 0.2255, 0.32, unlabeled
M, 0.575, 0.44499999999999995, 0.14, 0.737, 0.325, 0.1405, 0.237, unlabeled
M, 0.45, 0.34, 0.13, 0.3715, 0.1605, 0.0795, 0.105, unlabeled
I, 0.4, 0.30000000000000004, 0.11, 0.2985, 0.1375, 0.071, 0.075, unlabeled
M, 0.45499999999999996, 0.35, 0.105, 0.401, 0.1575, 0.083, 0.135, unlabeled
M, 0.465, 0.35, 0.14, 0.5755, 0.2015, 0.1505, 0.19, unlabeled
M, 0.68, 0.52, 0.195, 1.4535000000000002, 0.592, 0.391, 0.4125, unlabeled
M, 0.375, 0.29, 0.1, 0.276, 0.1175, 0.05650000000000001, 0.085, unlabeled
M, 0.465, 0.36000000000000004, 0.13, 0.5265, 0.2105, 0.11849999999999998, 0.165, unlabeled
M, 0.5049999999999999, 0.385, 0.115, 0.4825, 0.20999999999999996, 0.10349999999999998, 0.1535, unlabeled
M, 0.47, 0.36000000000000004, 0.135, 0.501, 0.1665, 0.115, 0.165, unlabeled
M, 0.745, 0.575, 0.2, 1.884, 0.954, 0.336, 0.495, unlabeled
F, 0.51, 0.38, 0.13, 0.584, 0.22399999999999998, 0.1355, 0.185, unlabeled
F, 0.59, 0.45999999999999996, 0.145, 0.9905, 0.453, 0.2205, 0.275, unlabeled
M, 0.425, 0.305, 0.11, 0.359, 0.173, 0.0875, 0.0975, unlabeled
I, 0.5049999999999999, 0.385, 0.125, 0.596, 0.245, 0.09700000000000002, 0.21, unlabeled
M, 0.605, 0.475, 0.145, 0.8839999999999999, 0.3835, 0.1905, 0.26999999999999996, unlabeled
M, 0.525, 0.365, 0.16999999999999998, 0.9605, 0.438, 0.22249999999999998, 0.276, unlabeled
I, 0.445, 0.335, 0.1, 0.4895, 0.2745, 0.086, 0.1105, unlabeled
M, 0.35, 0.275, 0.11, 0.2925, 0.1225, 0.0635, 0.0905, unlabeled
M, 0.525, 0.425, 0.125, 0.812, 0.4035, 0.1705, 0.195, unlabeled
I, 0.56, 0.44499999999999995, 0.15, 0.8225000000000001, 0.3685, 0.187, 0.236, unlabeled
M, 0.525, 0.4, 0.16999999999999998, 0.7305, 0.279, 0.20549999999999996, 0.195, unlabeled
M, 0.6, 0.45999999999999996, 0.155, 0.9595, 0.4455, 0.189, 0.295, unlabeled
I, 0.295, 0.21500000000000002, 0.07, 0.121, 0.047, 0.0155, 0.0405, unlabeled
F, 0.625, 0.48, 0.16999999999999998, 1.3525, 0.6235, 0.278, 0.365, unlabeled
F, 0.63, 0.5, 0.185, 1.383, 0.54, 0.3315, 0.38, unlabeled
F, 0.5199999999999999, 0.41, 0.115, 0.807, 0.2855, 0.179, 0.235, unlabeled
F, 0.72, 0.575, 0.18, 1.6705, 0.732, 0.3605, 0.501, unlabeled
I, 0.43, 0.325, 0.09, 0.425, 0.217, 0.087, 0.095, unlabeled
M, 0.29, 0.23000000000000004, 0.075, 0.11649999999999999, 0.043, 0.0255, 0.04, unlabeled
M, 0.6, 0.465, 0.2, 1.259, 0.6405, 0.1985, 0.357, unlabeled
M, 0.365, 0.28500000000000003, 0.08499999999999999, 0.2205, 0.0855, 0.0515, 0.07, unlabeled
I, 0.295, 0.21500000000000002, 0.08499999999999999, 0.128, 0.048999999999999995, 0.034, 0.04, unlabeled
F, 0.595, 0.495, 0.235, 1.366, 0.5065, 0.219, 0.52, unlabeled
M, 0.65, 0.51, 0.17499999999999996, 1.446, 0.6485, 0.2705, 0.45, unlabeled
I, 0.495, 0.37500000000000006, 0.12000000000000001, 0.614, 0.2855, 0.1365, 0.161, unlabeled
M, 0.33, 0.24999999999999997, 0.09, 0.197, 0.085, 0.041, 0.0605, unlabeled
F, 0.56, 0.42999999999999994, 0.125, 0.8025000000000001, 0.313, 0.1715, 0.263, unlabeled
F, 0.635, 0.505, 0.16999999999999998, 1.415, 0.605, 0.297, 0.365, unlabeled
I, 0.555, 0.45, 0.17499999999999996, 0.738, 0.304, 0.1755, 0.22, unlabeled
M, 0.46, 0.37500000000000006, 0.14, 0.5105, 0.192, 0.1045, 0.205, unlabeled
M, 0.76, 0.575, 0.19, 1.829, 0.7035, 0.38600000000000007, 0.56, unlabeled
M, 0.615, 0.47, 0.165, 1.128, 0.44650000000000006, 0.2195, 0.34, unlabeled
F, 0.63, 0.51, 0.185, 1.235, 0.5115, 0.349, 0.3065, unlabeled
I, 0.485, 0.415, 0.14, 0.5705, 0.25, 0.134, 0.185, unlabeled
F, 0.605, 0.475, 0.145, 1.0185, 0.4695, 0.225, 0.26999999999999996, unlabeled
I, 0.325, 0.24999999999999997, 0.075, 0.1585, 0.075, 0.0305, 0.0455, unlabeled
M, 0.495, 0.4, 0.12000000000000001, 0.6605, 0.2605, 0.161, 0.19, unlabeled
F, 0.665, 0.555, 0.195, 1.4385, 0.581, 0.354, 0.36, unlabeled
I, 0.51, 0.4, 0.125, 0.5935, 0.239, 0.13, 0.204, unlabeled
F, 0.385, 0.305, 0.125, 0.314, 0.146, 0.0555, 0.08, unlabeled
M, 0.45, 0.35, 0.13, 0.45999999999999996, 0.174, 0.111, 0.135, unlabeled
M, 0.7, 0.545, 0.185, 1.6135, 0.75, 0.4035000000000001, 0.3685, unlabeled
F, 0.54, 0.385, 0.14, 0.7655000000000001, 0.3265, 0.11600000000000002, 0.2365, unlabeled
M, 0.56, 0.465, 0.145, 0.8875, 0.3345, 0.22, 0.2695, unlabeled
F, 0.58, 0.435, 0.14, 0.953, 0.475, 0.2165, 0.2095, unlabeled
I, 0.575, 0.45, 0.145, 0.795, 0.364, 0.1505, 0.26, unlabeled
M, 0.575, 0.44499999999999995, 0.145, 0.876, 0.37950000000000006, 0.1615, 0.26999999999999996, unlabeled
F, 0.435, 0.32, 0.12000000000000001, 0.3785, 0.152, 0.0915, 0.125, unlabeled
M, 0.56, 0.45, 0.145, 0.9355, 0.425, 0.1645, 0.2725, unlabeled
F, 0.675, 0.53, 0.17499999999999996, 1.4465, 0.6775, 0.33, 0.389, unlabeled
I, 0.55, 0.425, 0.135, 0.656, 0.257, 0.17, 0.203, unlabeled
I, 0.48, 0.35, 0.105, 0.635, 0.352, 0.127, 0.135, unlabeled
M, 0.545, 0.45, 0.15, 0.7805000000000001, 0.37950000000000006, 0.1625, 0.216, unlabeled
F, 0.6, 0.475, 0.16999999999999998, 1.088, 0.49050000000000005, 0.2475, 0.31, unlabeled
F, 0.67, 0.55, 0.19, 1.3905, 0.5425, 0.3035, 0.4, unlabeled
F, 0.62, 0.5, 0.16999999999999998, 1.148, 0.5475, 0.22, 0.3315, unlabeled
M, 0.69, 0.505, 0.2, 1.8719999999999999, 0.8929999999999999, 0.40149999999999997, 0.48, unlabeled
F, 0.5049999999999999, 0.4, 0.165, 0.729, 0.2675, 0.155, 0.25, unlabeled
F, 0.53, 0.435, 0.16999999999999998, 0.8155000000000001, 0.2985, 0.155, 0.275, unlabeled
M, 0.63, 0.485, 0.17499999999999996, 1.3, 0.4335, 0.2945, 0.46, unlabeled
F, 0.66, 0.525, 0.18, 1.5965, 0.7765, 0.397, 0.3605, unlabeled
I, 0.29999999999999993, 0.22, 0.065, 0.1195, 0.052, 0.0155, 0.035, unlabeled
I, 0.395, 0.30000000000000004, 0.09, 0.2855, 0.1385, 0.0625, 0.077, unlabeled
M, 0.335, 0.265, 0.105, 0.22199999999999998, 0.0935, 0.055999999999999994, 0.075, unlabeled
I, 0.44, 0.325, 0.11, 0.4965, 0.258, 0.1195, 0.1075, unlabeled
F, 0.57, 0.465, 0.18, 0.9995, 0.4050000000000001, 0.277, 0.295, unlabeled
F, 0.485, 0.4, 0.155, 0.731, 0.236, 0.183, 0.255, unlabeled
M, 0.44, 0.365, 0.125, 0.516, 0.2155, 0.114, 0.155, unlabeled
F, 0.565, 0.45, 0.145, 0.8495, 0.42149999999999993, 0.1685, 0.225, unlabeled
F, 0.605, 0.485, 0.16, 1.222, 0.53, 0.2575, 0.28, unlabeled
F, 0.57, 0.45999999999999996, 0.16999999999999998, 1.1, 0.4125, 0.2205, 0.38, unlabeled
F, 0.705, 0.535, 0.22, 1.8659999999999999, 0.929, 0.38349999999999995, 0.4395, unlabeled
I, 0.425, 0.325, 0.11, 0.3335, 0.173, 0.045, 0.1, unlabeled
M, 0.335, 0.24999999999999997, 0.09, 0.181, 0.0755, 0.0415, 0.06, unlabeled
F, 0.67, 0.53, 0.225, 1.5615000000000003, 0.63, 0.48699999999999993, 0.3725, unlabeled
F, 0.47, 0.365, 0.12000000000000001, 0.543, 0.2295, 0.1495, 0.15, unlabeled
I, 0.575, 0.45, 0.135, 0.8245000000000001, 0.3375, 0.2115, 0.239, unlabeled
I, 0.55, 0.415, 0.15, 0.7915000000000001, 0.3535, 0.176, 0.236, unlabeled
F, 0.58, 0.455, 0.155, 0.8365000000000001, 0.315, 0.1385, 0.32, unlabeled
F, 0.605, 0.485, 0.16, 1.0565, 0.37, 0.23549999999999996, 0.355, unlabeled
I, 0.4749999999999999, 0.35, 0.12000000000000001, 0.4905, 0.20349999999999996, 0.13, 0.135, unlabeled
F, 0.55, 0.425, 0.145, 0.797, 0.297, 0.15, 0.265, unlabeled
I, 0.5, 0.38, 0.11, 0.5605, 0.28, 0.106, 0.15, unlabeled
F, 0.655, 0.51, 0.17499999999999996, 1.6525, 0.8514999999999999, 0.3365, 0.403, unlabeled
I, 0.55, 0.415, 0.145, 0.7815000000000001, 0.373, 0.16, 0.2215, unlabeled
I, 0.5199999999999999, 0.415, 0.14, 0.6385, 0.2945, 0.1405, 0.171, unlabeled
F, 0.55, 0.415, 0.135, 0.8145000000000001, 0.427, 0.1855, 0.175, unlabeled
I, 0.48, 0.39000000000000007, 0.145, 0.5825, 0.23149999999999998, 0.121, 0.255, unlabeled
I, 0.13, 0.1, 0.030000000000000002, 0.013, 0.0045, 0.0030, 0.0040, unlabeled
M, 0.7, 0.55, 0.2, 1.5230000000000001, 0.693, 0.306, 0.4405, unlabeled
F, 0.4749999999999999, 0.38, 0.14, 0.689, 0.3165, 0.1315, 0.1955, unlabeled
M, 0.585, 0.47, 0.145, 0.9565, 0.40249999999999997, 0.23649999999999996, 0.265, unlabeled
I, 0.4, 0.31, 0.1, 0.2875, 0.1145, 0.0635, 0.095, unlabeled
M, 0.655, 0.525, 0.185, 1.259, 0.487, 0.2215, 0.445, unlabeled
I, 0.4, 0.30000000000000004, 0.09, 0.2815, 0.1185, 0.061, 0.08, unlabeled
I, 0.34, 0.245, 0.08499999999999999, 0.2015, 0.1005, 0.038, 0.053, unlabeled
F, 0.72, 0.595, 0.225, 1.969, 0.8045000000000001, 0.423, 0.66, unlabeled
F, 0.575, 0.47, 0.155, 1.116, 0.509, 0.23800000000000002, 0.34, unlabeled
M, 0.255, 0.18, 0.065, 0.079, 0.034, 0.014, 0.025, unlabeled
M, 0.7, 0.58, 0.205, 2.13, 0.7415, 0.49000000000000005, 0.58, unlabeled
F, 0.575, 0.425, 0.15, 0.8765, 0.455, 0.18, 0.228, unlabeled
F, 0.425, 0.335, 0.095, 0.322, 0.1205, 0.061, 0.125, unlabeled
M, 0.46, 0.34, 0.135, 0.495, 0.1655, 0.117, 0.185, unlabeled
M, 0.64, 0.51, 0.17499999999999996, 1.368, 0.515, 0.266, 0.57, unlabeled
I, 0.5349999999999999, 0.42, 0.145, 0.9259999999999999, 0.398, 0.1965, 0.25, unlabeled
M, 0.5349999999999999, 0.435, 0.155, 0.8915, 0.3415, 0.177, 0.25, unlabeled
M, 0.635, 0.5, 0.18, 1.2915, 0.594, 0.2695, 0.37, unlabeled
I, 0.53, 0.415, 0.145, 0.944, 0.38450000000000006, 0.185, 0.265, unlabeled
F, 0.555, 0.425, 0.14, 0.788, 0.282, 0.1595, 0.285, unlabeled
I, 0.47, 0.355, 0.115, 0.4155, 0.167, 0.084, 0.139, unlabeled
M, 0.645, 0.51, 0.165, 1.403, 0.5755, 0.2515, 0.4545, unlabeled
F, 0.575, 0.48, 0.165, 1.078, 0.511, 0.2095, 0.306, unlabeled
M, 0.405, 0.31, 0.1, 0.385, 0.173, 0.0915, 0.11, unlabeled
M, 0.595, 0.49, 0.185, 1.185, 0.482, 0.20150000000000004, 0.361, unlabeled
I, 0.515, 0.395, 0.125, 0.556, 0.2695, 0.096, 0.17, unlabeled
I, 0.425, 0.34, 0.1, 0.382, 0.164, 0.096, 0.1, unlabeled
F, 0.585, 0.45, 0.145, 0.9835, 0.4845, 0.242, 0.22, unlabeled
F, 0.56, 0.41, 0.16, 0.8215000000000001, 0.342, 0.184, 0.253, unlabeled
F, 0.655, 0.51, 0.17499999999999996, 1.415, 0.5885, 0.3725, 0.364, unlabeled
I, 0.39, 0.30000000000000004, 0.1, 0.2665, 0.11050000000000001, 0.059, 0.084, unlabeled
M, 0.7, 0.535, 0.16, 1.7255, 0.63, 0.2635, 0.54, unlabeled
F, 0.615, 0.475, 0.155, 1.115, 0.484, 0.2115, 0.355, unlabeled
I, 0.67, 0.485, 0.17499999999999996, 1.2565, 0.5355, 0.322, 0.386, unlabeled
M, 0.675, 0.54, 0.17499999999999996, 1.5545, 0.6645, 0.278, 0.512, unlabeled
F, 0.695, 0.55, 0.16, 1.6365, 0.694, 0.3005, 0.44, unlabeled
I, 0.39, 0.30000000000000004, 0.105, 0.259, 0.0955, 0.038, 0.085, unlabeled
I, 0.485, 0.37500000000000006, 0.11, 0.46399999999999997, 0.2015, 0.09, 0.149, unlabeled
F, 0.685, 0.54, 0.16, 1.6675, 0.833, 0.3775, 0.475, unlabeled
I, 0.585, 0.45, 0.15, 0.8915, 0.39749999999999996, 0.2035, 0.253, unlabeled
I, 0.32, 0.24, 0.08499999999999999, 0.131, 0.0615, 0.0265, 0.038, unlabeled
I, 0.36, 0.265, 0.075, 0.1785, 0.0785, 0.035, 0.054, unlabeled
I, 0.255, 0.185, 0.060000000000000005, 0.0925, 0.039, 0.021, 0.025, unlabeled
F, 0.45499999999999996, 0.365, 0.11, 0.385, 0.166, 0.046, 0.1345, unlabeled
M, 0.55, 0.44, 0.135, 0.8789999999999999, 0.368, 0.2095, 0.265, unlabeled
F, 0.415, 0.305, 0.105, 0.3605, 0.12, 0.082, 0.1, unlabeled
I, 0.565, 0.44, 0.135, 0.768, 0.3305, 0.1385, 0.2475, unlabeled
F, 0.545, 0.425, 0.125, 0.768, 0.294, 0.1495, 0.26, unlabeled
F, 0.6, 0.47, 0.16999999999999998, 1.0805, 0.4995, 0.22450000000000003, 0.3205, unlabeled
I, 0.48, 0.335, 0.125, 0.524, 0.24599999999999997, 0.1095, 0.145, unlabeled
I, 0.175, 0.125, 0.04, 0.028000000000000004, 0.009500000000000001, 0.0080, 0.0090, unlabeled
M, 0.43, 0.335, 0.12000000000000001, 0.397, 0.1985, 0.0865, 0.1035, unlabeled
F, 0.5, 0.4, 0.165, 0.7105, 0.27, 0.1455, 0.225, unlabeled
